Visual Name,Publisher,GUID,Latest Version,Is Certified,Popularity,Risk Level,Risk Score,Author Findings,Library Findings,Dynamic Code (Author),Network Access (Author),DOM Manipulation (Author),Sensitive Access (Author),Informational (Author),Web Access Permission,Export Content Permission,Local Storage Permission,AAD Auth Permission,External JS Count,Detected Libraries,API Version,Has GPL License,Versions Scanned,Findings Resolved in Latest
swColorMap,上北智信,colorMapA62CDE518BD14121B7B1AEFBD3B996A8,1.0.4.0,True,0.879,High,63,45,4,2,2,23,0,18,False,False,False,False,0,jQuery; ECharts; CodeMirror,3.8.0,False,2,0
videoplayer,pbiCraft,videoPlayer9439BF571F794C09AE8B97BD2199A94C,1.1.5.0,False,0.878,High,43,5,1,0,2,3,0,0,True,False,True,False,0,,5.8.0,False,4,0
Acterys Matrix Light,Managility,PBI_CV_32852E50B30D4D70ACC1C55C87F71ED0,1.0.2.0,False,0.877,High,96,49,8,3,3,25,0,18,False,False,False,False,10,d3.js; jQuery; Leaflet; Globalize; JSZip; DevExtreme,1.6.0,True,2,0
Bubble Chart with Categorical Data (Standard),PBIVizEdit.com,bubblechartwithcategoricaldataE6E959BDCBA9A68B55064F67F80EFA5E,5.3.0.0,False,0.877,High,43,24,2,0,1,12,0,11,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,2,0
Chord Diagram,VisioChart,chordDiagram_chart_visiochart_855a6a012eec472d899f79bf867dr059,1.0.0.2,False,0.876,High,15,3,1,0,0,3,0,0,False,False,False,False,0,Globalize,5.3.0,False,2,0
Dual Y-Axis Column Chart (Standard),PBIVizEdit.com,dualyaxiscolumnchartE8D16826545CC37F7A51C03377889A31,5.3.0.0,False,0.874,High,43,24,2,0,1,12,0,11,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,2,0
Power Slicer,北京上北智信科技有限公司,swPowerSlicer612350D75BB94427B2E530403CFB0292,1.3.0.0,False,0.874,High,94,56,2,3,3,41,0,9,False,False,False,False,8,d3.js; jQuery,1.13.0,False,2,0
Comicgen,Gramener,comicgen1058F16C30B888F41E2AE146D059FD5ACEE,2.0.0.0,True,0.873,High,95,37,6,5,5,14,0,13,False,False,False,False,0,jQuery; Leaflet,2.6.0,False,2,0
KPI Performance Card,Samed Uluçay,test1C3C6B2D3EA3845C6801DAE3EA268C776,1.0.1.0,False,0.873,High,15,4,0,0,0,4,0,0,False,False,False,False,0,,5.10.0,False,1,0
"Mapa Polski - Województwa, Powiaty, Gminy",Engagy P.S.A.,mapaPolskiA12813C4C2644AB0BA1ACE53612EE884,1.0.0.2,True,0.873,High,15,3,0,0,0,3,0,0,False,False,False,False,0,Leaflet,5.7.0,False,2,0
Drill Down Network PRO (Pin) by ZoomCharts,ZoomCharts,ZoomChartsDrillDownNetworkProA1D59E3B59078E6D50A4CB1C3D4E2129C500,1.12.51.0,True,0.872,High,18,56,6,1,0,0,2,53,False,False,False,False,0,Globalize,5.9.0,False,19,0
JobNet Visual,POPFINGER IT Consulting,jobnet7DD37433644745C993F066FF4654FFDB,1.0.0.3,True,0.872,High,15,3,0,0,0,3,0,0,False,False,False,False,0,,5.10.0,False,2,0
PackedBubbleChart,Qatar Financial Centre Regulatory Authority,PackedBubbleChart,1.0.0.6,True,0.872,High,15,6,2,0,0,6,0,0,False,True,False,False,0,,5.1.0,False,2,0
Hat Graph by iFour,iFour Technolab Pvt. Ltd.,hatGraph1FB7F15A3B454007B459186335A40B8E,1.0.0.3,False,0.871,High,15,3,0,0,0,3,0,0,False,False,False,False,0,Globalize,5.11.0,False,2,3
Multi-Format / Animation / Text From Values Card (BI-Champ suite),CodeX Enterprises LLC,textfromval067F5682FE6D4A43B334273EA44AE0EB,2.5.0.0,True,0.871,High,18,13,0,0,0,3,0,10,False,False,False,False,0,Moment.js; Globalize,5.10.0,False,6,0
Animator by Squillion,Squillion Technology Private Limited,Animator,1.0.1.3,True,0.87,High,40,8,0,0,1,7,0,0,False,False,False,False,0,Globalize,5.11.0,False,4,0
Metro Map,Viz Data Ltd,tubemap_vizdataltd,1.0.0.12,True,0.87,High,15,3,0,0,0,3,0,0,False,False,False,False,0,Globalize,5.3.0,False,2,0
ArcGIS for Power BI,"Esri, Inc.",esriVisual,2025.3.950.0,False,0.869,Low,3,0,0,0,0,0,0,0,True,True,True,False,0,,5.11.0,False,7,0
KPI Column by MAQ Software,MAQ LLC,KPIColumn1823AB39DB23410928ADF752BCB2A457,4.0.0.0,True,0.869,High,18,13,2,0,0,9,0,4,False,False,False,False,0,jQuery; React,3.5.0,False,2,0
Dual Y-Axis Combo Chart (Pro) for Power BI,PBIVizEdit.com,dualyaxiscombo92D85C43BD0F18E4B5B7D2841A9439CF,5.5.0.1,True,0.868,High,43,27,1,0,1,12,0,14,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,2,0
Astra - Large Scale Network Graphs,SecureMetrics,astra208456F58111438989B2AF5A574051BD,1.0.1.0,False,0.867,High,28,21,0,0,1,15,0,5,False,False,False,False,0,,5.10.0,False,1,0
Event Viewer,DataScenarios,eventViewer0D4E4EFE0AEC4A0A9CB3C14B04685C64,1.2.0.0,True,0.867,High,29,8,5,1,0,3,1,3,False,False,False,False,0,,3.7.0,False,2,0
Donut Chart by JTA,JTA The Data Scientists,donutChart3E5A7B2C1D4F6G8H9I0J1K2L3M4N5O6P,1.2.0.2,False,0.865,High,41,11,2,2,0,6,0,3,True,False,False,False,0,Globalize,5.10.0,False,1,0
Non-Ribbon Chord Diagram,VisioChart,nonribbonChordDiagram_visiochart_8c1a6a012hhc472d899f79bf867dr059,1.0.0.2,False,0.865,High,15,3,1,0,0,3,0,0,False,False,False,False,0,Globalize,5.3.0,False,2,0
Rotating Chart by MAQ Software,MAQ LLC,rotatingChart1823AN39DB23210918ADF752ECB2A251,4.0.1.0,True,0.865,High,18,13,2,0,0,9,0,4,False,False,False,False,0,jQuery; React,3.5.0,False,2,0
egHeatmap,"egnite, Inc.",HeatmapBCEC51EC91F1405B85E51E91E7111FD8,1.1.1.0,True,0.865,High,17,5,1,0,0,3,0,2,False,False,False,False,0,React,2.6.0,False,2,0
Line with Bubble Chart,Office Solution AI Labs,LineBubbleChart,1.0.0.3,False,0.863,High,85,34,4,2,4,20,1,7,False,False,False,False,0,Leaflet,3.2.0,False,2,0
Milestone Trend Analysis Chart,Nova Silva,milestoneTrendAnalysisChart84A70462CF724538AA5043A4EED9B93F,2.5.0.0,True,0.863,High,18,8,1,0,0,5,0,3,False,False,False,False,0,Moment.js; Globalize,5.11.0,False,5,0
TheraTraq Timeline Circle,TheraTraq,timelineVariation1D7EACB3A04E64A5FA9D86F6E035F3529,1.1.6.0,True,0.863,High,34,9,7,1,0,4,0,4,False,False,False,False,0,Leaflet,2.6.0,False,2,0
Lollipop Bar Chart (Standard),PBIVizEdit.com,lollipopbar3906E14BA17BC92E464868265E6264D9,5.3.0.0,False,0.862,High,43,24,2,0,1,12,0,11,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,2,0
Promo Projection Chart by Office Solution,Office Solution AI Labs,PromoProjectionChartByOfficeSolution,1.0.0.2,True,0.862,High,15,3,0,0,0,3,0,0,False,False,False,False,0,,5.3.0,False,1,0
Scatter Chart by Akvelon,Akvelon,scatterChartByAkvelon6CFB0DAB29E746BE850B6DFD1E2789FD,2.0.5.0,True,0.862,High,15,13,9,0,0,13,0,0,False,False,False,False,0,d3.js; jQuery; PowerBI Visuals Utils; Globalize,4.7.0,False,2,0
Status Tracker,Viz Data Ltd,status_vizdataltd,1.0.0.13,True,0.862,High,15,3,0,0,0,3,0,0,False,False,False,False,0,Globalize,5.3.0,False,2,0
Funnel with Source by MAQ Software,MAQ LLC,funnelwithsource1823AB39DB234AB522063E728AD51,4.0.0.0,True,0.861,High,18,13,2,0,0,9,0,4,False,False,False,False,0,jQuery; React,3.5.0,False,2,0
Overlapping Column (Standard),PBIVizEdit.com,overlappingcolumnchart294CA4C4E467CD956C919E26EF459300,5.3.0.0,False,0.861,High,43,24,2,0,1,12,0,11,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,2,0
3DBI-Connected,INFORMAXYZ BV,Informaxyz3DBIConnected69f2181a7e5a44a9a709014959414bf0,3.1.2057.0,False,0.86,High,98,41,2,3,9,3,0,26,True,False,False,False,0,jQuery; Leaflet,5.10.0,False,2,0
Formatted Text Table - LeapLytics,LeapLytics GmbH,FormattedTextTableC7B2FA9D6C1E83F0AD25B79E3F95DX47,1.0.0.1,False,0.86,High,53,15,3,2,0,10,0,3,False,True,False,False,0,Moment.js; DOMPurify,5.10.0,False,2,0
WeWrite Table,SOLVED,weWriteTableB9D21BABB05F45D6B3CD2DD68EF0DCBC,1.6.0.0,False,0.86,High,26,7,0,0,0,4,0,3,True,False,False,False,0,Moment.js,5.11.0,False,7,3
Pie Charts Tree,Aritz Francoy,testTooltip4696B540F3494FE5BA002362825DDE7D,1.0.3.0,False,0.859,High,38,12,5,1,1,3,0,7,False,False,False,False,3,d3.js; Leaflet,2.2.0,False,2,0
时勤Echart-Basic_Radar_Chart,上海时勤信息科技有限公司,radar010B4EA6F32774BA1AFDC6E3E005A3168,1.0.0.0,False,0.859,High,18,23,1,0,0,11,0,12,False,False,False,False,0,ECharts,5.10.0,False,1,0
Ratings by MAQ Software,MAQ LLC,PBI_CV_9053509D_D461_463A_B485_CE9F6AB0F13D,4.0.0.0,True,0.858,High,38,13,1,1,1,6,0,5,False,False,False,False,0,React,3.5.0,False,2,0
Skyline,AWPBI,skylineB4E364EE272342C783483632B1D063C8,5.2.0.0,True,0.858,High,15,3,0,0,0,3,0,0,False,False,False,False,0,,5.11.0,False,8,0
BumpChart by iFour,iFour Technolab Pvt. Ltd.,bumpChart1FB7F15A3B454007B459186335A40B8E,1.0.1.0,True,0.857,High,15,3,0,0,0,3,0,0,False,False,False,False,0,Globalize,5.11.0,False,4,0
Candlestick Chart (Standard),PBIVizEdit.com,candlestick95C27C147643B5E840B1D29AC39783F7,5.1.0.0,False,0.857,High,43,24,2,0,1,12,0,11,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,2,0
Dot Plot Chart by Office Solution,Office Solution AI Labs,DotPlotChartByOfficeSolution,1.0.1.1,True,0.857,High,15,3,0,0,0,3,0,0,False,False,False,False,0,,5.3.0,False,3,1
Enlighten Slicer,ENLIGHTEN DESIGNS,enlightenSlicerB18DC0CE4A1F4BA79CE49FBE40F3965F,2.1.0.0,True,0.857,High,48,13,0,1,2,3,0,7,False,False,False,False,2,d3.js; Leaflet,1.5.0,False,2,0
orcaviz-pro,OrcaViz,OrcaViz_PowerBI_Licenced_Visualisation_Pro_v2_1_0_0,4.0.4.0,False,0.856,High,106,61,9,5,5,23,2,26,True,False,True,False,0,jQuery; Leaflet; DOMPurify,5.11.0,False,8,0
Event Horizon Timeline Chart,Softcial Power BI,eventHorizonTimelineChartC4B94A58DE9945C6945335166AC2553E,1.0.0.1,False,0.855,High,15,3,0,0,0,3,0,0,False,False,False,False,0,,5.10.0,False,1,0
Multiple Stacked Charts,Pro2Future GmbH,multistackedcharts3A8101158FC14988B45B304F265A2202,2.1.3.0,False,0.855,High,66,10,0,1,5,3,0,1,False,False,True,False,0,Leaflet; Globalize,5.9.0,False,3,0
Category Comparison Bar Chart,Datanauts,categoryBarChartA7F3AE9EF91E48C78A2807BCA25C3412,1.0.1.2,True,0.854,High,54,13,4,1,1,7,1,3,False,False,False,False,0,Moment.js; Globalize,5.4.0,False,2,0
BENE.BIZ Date Range Slicer,Alexander Rezun,DateRangeSlicerB76D04FFC59A49979467BAF00AA17628,1.3.2.0,True,0.853,Low,3,16,2,0,0,0,0,16,False,False,False,False,0,,5.11.0,False,1,0
Clustered Stacked Bar (Standard),PBIVizEdit.com,clusteredstackedbarchartD7E8EB32AA6123328E6B1A41203575BE,5.3.0.0,False,0.853,High,43,24,2,0,1,12,0,11,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,2,0
KPI Chart by Akvelon,Akvelon,kPI0A9FD39FD55944609DA4A968BE175489,1.1.0.0,True,0.852,High,38,19,15,1,1,3,0,14,False,False,False,False,12,d3.js; Leaflet; Globalize; NVD3; Lodash,1.6.0,False,2,0
graphomate charts,graphomate,graphomatecharts,2025.1.1.0,False,0.852,High,145,278,287,7,12,52,1,206,True,False,True,False,0,jQuery; React; Moment.js; Leaflet; DOMPurify; Globalize; NumPy / Numeral.js,5.7.0,False,4,0
Dual Axis Scatter Chart (Standard),PBIVizEdit.com,dualaxisscatter28D7CE5AE21DCB6E52F70233538A93EE,6.2.0.0,False,0.851,High,43,24,2,0,1,12,0,11,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,2,0
Dumbbell Bar Chart,Nova Silva,dumbbellBarChart92D0D8832E2E4DDE9545D1DAC8CE0EA8,3.1.0.0,True,0.851,High,45,17,4,1,0,9,1,6,False,False,False,False,0,Moment.js; Leaflet; Globalize,5.2.0,False,4,0
Animator for Power BI,INOVISTA LIMITED,inovistaAnimatorEC2A9950893B4CDD9F9E98FE60770E82,1.0.3.2,False,0.85,High,110,61,4,1,8,30,1,21,False,False,False,False,0,jQuery; DOMPurify; Globalize,4.0.0,False,2,0
Traqplan Timeline Pro,Traqplan,tppowerbiCFDB7C45166B4A6483AB7646BA6D0029,2.0.0.21,True,0.85,High,15,31,4,0,0,31,0,0,False,False,False,False,0,Leaflet,5.3.0,False,2,0
Small Multiple Line Chart,Daniel Marsh-Patrick,smallMultipleLineChart6FA6C19AAE3840AFB9CD11A23CA7D7C7,2.3.0.134,True,0.849,High,95,23,4,3,4,8,1,7,False,False,False,False,0,jQuery,3.8.0,False,2,0
Ultimate Variance,dataviz.boutique GmbH,ultimateVariance9712E1351D4E4FA89077ED4D9351DC71,4.9.8.0,True,0.849,High,43,18,2,0,2,13,0,3,False,False,False,False,0,jQuery; Globalize,5.11.0,False,3,1
时勤-Calendar1,上海时勤信息科技有限公司,calendar0140B4EA6F32774BA1AFDC6E3E005A3168,1.0.0.0,False,0.849,High,133,176,1,6,4,150,0,16,False,False,False,False,0,jQuery; ECharts,5.10.0,False,1,0
Drill Down Waterfall PRO (Filter) by ZoomCharts,ZoomCharts,ZoomChartsAdvancedWaterfallE77E4ED357DC402ABA005987437CF900,1.12.87.0,True,0.848,High,18,40,6,1,0,0,2,37,False,False,False,False,0,Moment.js; Leaflet; Globalize,5.9.0,False,20,0
Forecast using Neural Network by MAQ Software,MAQ LLC,ForecastUsingNeuralNetworkC3FF19A2F6084F9DB72C16B27773958,3.0.6.0,False,0.848,Medium,10,2,0,0,0,2,0,0,False,False,False,False,1,,2.1.0,False,2,0
Matrix planning - Dynamics 365 Finance business performance planning,Microsoft Dynamics 365,msdynxPnAMatrixCloud_0106a54fd1364e47a0afd26102ef77a3,1.15.3358.2,False,0.847,High,87,167,33,0,8,78,3,78,True,True,False,True,0,jQuery; Leaflet; Quill; Globalize; NumPy / Numeral.js; JSZip; DevExtreme,5.11.0,True,15,0
Vcad,BLOGIC SRL,vcadpbiviewer8F4E28F3DE2F4242B26119AEE011E1F5,3.0.0.0,False,0.846,High,23,3,0,0,0,3,0,0,True,True,False,False,0,Globalize,5.11.0,False,3,1
dandelion,Excelnaccess.com,dandelion50DB3783432B40A69C0B91926CE74CD9,11.0.0.0,False,0.846,High,46,15,2,2,0,10,0,3,True,True,False,False,0,,5.9.0,False,2,0
sw3D_StackedBarDiagram,上北智信,stackedbardiagram65644A82C514E21AA5C39603C83AC366,1.0.2.0,True,0.846,High,48,40,3,2,1,17,0,20,False,False,False,False,0,ECharts,3.8.0,False,2,0
Clustered Column Chart By Akvelon,Akvelon,clusteredColumnChartByAkvelonBE487DE8B8674A59A098B9B16C950BA1,2.0.1.0,False,0.845,Medium,10,2,9,0,0,2,0,0,False,False,False,False,0,d3.js; jQuery; PowerBI Visuals Utils; Globalize,4.7.0,False,2,0
KPI CircleCard,Communicatie in Bedrijf,circleCard89937ABCC5E04C55BCD36C1FA960B10E,1.0.0.1,False,0.845,High,16,4,1,0,0,3,0,1,False,False,False,False,0,,3.8.0,False,2,0
Population Pyramid (Pro),PBIVizEdit.com,populationpyramidEF37C50BA50D2BE196C37F91C5FEFFFC,5.4.1.3,True,0.845,High,33,26,1,0,0,12,0,14,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,2,1
Income Statement Table,RYCO Insight AS,easytableFAE42049DA2544A0BCE8ECFEB0EC735C,1.0.1.8,True,0.844,High,17,8,0,0,0,6,0,2,False,False,False,False,0,,5.11.0,False,4,0
Mass slicer,ISLET Group Oy,pbiTestProj91CBFE34ABC5432DAEB0F73D84935B3E,4.0.0.0,True,0.844,Low,3,16,2,0,0,0,0,16,False,False,False,False,0,,5.10.0,False,1,0
Stacked Vertical Funnel (Standard),PBIVizEdit.com,stackedverticalfunnelB41D28FF99E2A12556D4C6B1065332F9,5.1.0.0,False,0.844,High,43,24,2,0,1,12,0,11,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,2,0
ValQ-Plan,xViz LLC dba Lumel,valqPlanPremiumVE46830E3931A4F4B9D3BBBCDAD02EFD1,3.7.4.0,True,0.843,High,96,173,21,4,0,35,0,134,False,True,True,False,0,jQuery; Leaflet; DOMPurify; Quill; CodeMirror,5.11.0,False,6,1
"accoPLANNING - Writeback, Planning, Matrix",Accobat A/S,accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA9,1.0.83.5,False,0.841,High,168,195,15,5,35,78,8,69,True,True,True,True,0,jQuery; Highcharts; Leaflet; Bootstrap; DOMPurify,5.11.0,False,8,0
Drill Down Graph PRO (Pin) by ZoomCharts,ZoomCharts,ZoomChartsDrillDownGraphPin079E4B3185B74670AA0F89C998285CC2,1.11.72.0,True,0.84,High,18,56,7,1,0,0,2,53,False,False,False,False,0,DOMPurify; Globalize,5.9.0,False,18,0
Icons by Queryon,Queryon,iconsbyqueryon2ED14D8B4AED4D3384A40EAC399CE95F,1.0.0.3,True,0.84,High,38,8,3,2,0,3,0,3,False,False,False,False,0,Quill,5.4.0,False,1,0
Waffle Chart Maker,VisioChart,waffle_chart_visiochart_8c1a6a012eec472d899f79bf867dr059,1.0.0.2,False,0.84,High,15,3,2,0,0,3,0,0,False,False,False,False,0,Globalize,5.3.0,False,3,0
Enlighten Waffle Chart,ENLIGHTEN DESIGNS,enlightenWaffleChartC94C0BDE416B413A8071A92B5E75A718,2.0.0.0,True,0.839,High,48,13,0,1,2,3,0,7,False,False,False,False,2,d3.js; Leaflet,1.5.0,False,2,0
Flexa Design,FlexaIntel,flexadesign,1.0.4.62,False,0.839,High,22,28,6,0,0,3,1,24,False,True,True,False,0,Moment.js,5.10.0,False,8,0
Markdown Viewer - LeapLytics,LeapLytics GmbH,markdownViewerF1B44923E60343B18373D3DF3EA1E9D4,1.0.0.5,True,0.839,High,64,13,5,3,0,6,0,4,False,False,False,False,0,Moment.js,5.3.0,False,3,0
Aimplan Planning and Reporting Visual,Aimplan AB,planningGridA86B787D407F4AE99B016A8E5AC0A27E,25.5.12.0,False,0.838,Medium,8,0,0,0,0,0,0,0,True,True,False,True,0,,5.11.0,False,4,0
Dividers,Viz Data Ltd,dividers_vizdataltd,1.0.0.9,True,0.838,High,15,3,0,0,0,3,0,0,False,False,False,False,0,Globalize,5.3.0,False,3,0
Drill Down Combo Bar PRO (Filter) by ZoomCharts,ZoomCharts,ZoomChartsDrillDownComboBarProE77E4ED357DC402ABA005987437CF800,1.12.119.0,True,0.838,High,18,40,6,1,0,0,2,37,False,False,False,False,0,Moment.js; Leaflet; Globalize,5.9.0,False,20,0
E-Project Smart Slicer,E-Project Srl,epjSmartSlicer,1.3.1.0,True,0.837,High,20,21,2,0,0,3,0,18,False,False,False,False,0,,5.10.0,False,3,0
Candlestick (Light Edition),北京敏捷艾科数据技术有限公司,candlestick95A09604B9D14884B6622C3C64130FA5,1.0.0.0,False,0.836,None,0,0,3,0,0,0,0,0,False,False,False,False,0,,2.6.0,False,2,0
Aimplan Comment Visual,Aimplan AB,commentD8B2CC58A03D4C10843F3EBE27E08923,25.12.29.0,False,0.835,Medium,8,0,0,0,0,0,0,0,True,False,False,True,0,,5.7.0,False,3,0
Arc Diagram,VisioChart,arcDiagram_visiochart_8c1a6a012eec472d899f79bf867dr059,1.0.0.1,False,0.835,High,15,3,1,0,0,3,0,0,False,False,False,False,0,Globalize,5.3.0,False,2,0
Dynamic Price Elasticity By Office Solution,Office Solution AI Labs,priceElasticityByOfficeSolution,1.0.0.5,True,0.835,High,15,3,0,0,0,3,0,0,False,False,False,False,0,,5.3.0,False,2,1
Reporting - Dynamics 365 Finance business performance planning,Microsoft Dynamics 365,msdynxPnAReportingDev_c95947939075419987e99768a4090001,1.15.3358.2,False,0.834,High,86,107,25,0,5,33,2,67,True,True,False,True,0,jQuery; Leaflet; Quill; Globalize; JSZip; DevExtreme,5.11.0,True,10,0
Dynamic Tooltip by MAQ Software,MAQ LLC,dynamicTooltip1859AB39DB23051788ADF752BCB90749,4.0.0.0,True,0.833,High,18,13,2,0,0,9,0,4,False,False,False,False,0,jQuery; React,3.5.0,False,2,0
process.science Process Mining,process.science GmbH & Co. KG,psProcessAnalyzerFree,2.1.0.6,True,0.833,High,97,68,11,1,3,36,1,27,False,False,False,False,0,jQuery; Moment.js; Leaflet; Globalize,4.7.0,False,2,0
Workstream,Engagy P.S.A.,workstreamsVisualA8DFACC582404D8F838EB5CEACCB725D,1.0.0.5,True,0.832,High,17,8,0,0,0,6,0,2,False,False,False,False,0,,5.7.0,False,2,0
Bar Chart with Export Data Feature,Office Solution AI Labs,BarChartwithExportDataFeature,1.0.0.5,False,0.831,High,47,46,4,0,1,41,1,3,True,True,False,False,0,Globalize,4.7.0,False,3,0
Bar Race,"Meliorist Technology, Inc.",barraceDB8728D9BD7B48618F2369A4ACDC23B6,1.2.1.0,False,0.83,High,54,19,4,2,0,13,0,4,False,False,False,False,0,,2.6.0,False,2,0
ReadMe,Michael Dean Lindsay,readmeC5D23D99479C4478885DD956BB5985F1,1.1.0.1,False,0.829,High,30,6,1,0,0,6,0,0,False,False,False,False,0,DOMPurify,5.11.0,False,2,0
Stacked Bar Chart by Akvelon,Akvelon,stackedBarChartByAkvelonA90827240A9942A3B5F760DFAFF0EF08,2.0.1.0,False,0.829,Medium,10,2,9,0,0,2,0,0,False,False,False,False,0,d3.js; jQuery; PowerBI Visuals Utils; Globalize,4.7.0,False,2,0
Animated Image and Bubble Chart,INOVISTA LIMITED,AnimImageChart5E0D9DE3474D954378960E4FBF598986,1.0.2.0,False,0.828,High,92,30,8,3,4,5,1,17,False,False,False,False,0,d3.js; DOMPurify,2.6.0,False,2,0
Triangle Bar chart by Devlup Funnels,Devlup Funnels,triangleBarChartD61DC3131B7C4F41853BA7BCC511BC96,1.1.0.0,False,0.828,High,17,8,4,0,0,6,0,2,False,False,False,False,0,Leaflet,5.1.0,False,2,0
AI Buddy by iFour,iFour Technolab Pvt. Ltd.,chatbot_8ef9d1ad_b52e_4615_bcd7_9dcb0548d513,1.0.0.5,False,0.827,High,63,19,0,0,6,13,0,0,True,False,False,False,0,,5.11.0,False,6,0
Drill Down Network PRO (Filter) by ZoomCharts,ZoomCharts,ZoomChartsDrillDownNetworkProA2D748C23BD44BE2BB019402882BCA19,1.12.58.0,True,0.827,High,18,56,6,1,0,0,2,53,False,False,False,False,0,Globalize,5.9.0,False,18,0
Plotly Waterfall Chart,Communicatie in Bedrijf,wFPlotly93968360BC8A478B8194D49B9BAD9237,1.0.0.0,False,0.827,High,63,50,6,0,4,17,0,29,False,False,False,False,0,jQuery; Leaflet; Mapbox GL JS; Plotly.js; TopToJSON / TopoJSON,3.8.0,False,2,0
100% Clustered Stacked Column Chart (Pro),PBIVizEdit.com,fullclusteredstackedcolumnchartE356E9FEA9BE32148929D63A6F982547,5.0.2.0,True,0.826,High,63,41,2,0,3,22,0,16,False,False,False,False,0,jQuery; Leaflet; Plotly.js; TopToJSON / TopoJSON,4.7.0,False,2,0
Comparison Bar Chart For Power BI by ChartExpo,polyvista.com,ComparisonBarChart3452210C48904866919150C8787E05EF,1.0.0.5,False,0.825,High,97,77,3,4,3,57,0,13,True,True,True,False,0,jQuery; Leaflet,5.10.0,False,4,0
Dual X-Axis Combo Chart (Standard),PBIVizEdit.com,dualxaxiscombo075079EF706BD74C481B7C113A021BA2,5.3.0.1,False,0.825,High,43,24,1,0,1,12,0,11,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,4,0
Advanced Donut and Pie Chart (Pro),PBIVizEdit.com,piechartwithcustomlabels79D5B41810001E15B7E461C3180E9F4A,5.3.1.3,True,0.824,High,33,26,1,0,0,12,0,14,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,3,1
Control Chart,Nova Silva,controlChart472594076712483CA839CF8D0F61F2F1,1.3.2.0,True,0.823,High,95,25,3,3,4,7,1,10,False,False,False,False,0,d3.js; Moment.js,3.2.0,False,2,0
Innofalls Charts,Innofalls GmbH,InnofallsDeltaCharts,1.2.13.0,True,0.823,High,32,32,4,1,0,5,1,25,False,False,True,False,0,Leaflet,5.11.0,False,4,0
Stacked Column Chart by Akvelon,Akvelon,stackedColumnChartByAkvelonCC88FD95630A41AC8562F09033A48946,2.0.2.0,False,0.822,Medium,10,2,9,0,0,2,0,0,False,False,False,False,0,d3.js; jQuery; PowerBI Visuals Utils; Globalize,4.7.0,False,2,0
Punchcard (Tabular Bubble Chart) by Squillion,Squillion Technology Private Limited,PunchCard,1.0.0.2,True,0.821,High,31,8,0,0,0,7,0,1,False,False,False,False,0,Globalize,5.11.0,False,1,0
Writeback Grid,Creative Data,WritebackGridCB53C00E8C1446A1B7BFC56530280A14,1.0.2.8,False,0.821,High,123,108,30,7,5,55,5,36,True,True,False,False,0,jQuery; Leaflet; ag-Grid; Quill; CodeMirror,5.7.0,False,10,0
Acterys Smart XL,Managility,APSmartXLBeta,1.0.2.7,False,0.819,High,103,37,4,4,4,21,1,7,True,True,True,True,0,jQuery; Moment.js; Leaflet; Globalize; NumPy / Numeral.js; DevExtreme,5.10.0,False,3,0
Financial Risk & Liquidity Flow Matrix,Office Solution AI Labs,FinancialRiskOpportunityByOfficeSolution,1.0.0.0,False,0.819,High,30,6,0,0,0,6,0,0,False,True,False,False,0,,5.3.0,False,1,0
WeWrite Matrix,SOLVED,weWriteMatrix3B61E90280E14C7ABB4F5A846544520B,1.6.0.0,False,0.819,High,26,7,0,0,0,4,0,3,True,False,False,False,0,Moment.js,5.11.0,False,7,3
3AG Systems - Bar Chart With Relative Variance,3AG Systems,PBI_CV_0B9C9FBA_15A2_4A94_8AE4_8F778869B200,1.0.1.0,True,0.818,High,63,25,1,1,3,12,0,9,False,False,False,False,9,d3.js; jQuery; Leaflet; Globalize; Lodash,2.1.0,False,2,0
Cohort Analysis By Office Solution,Office Solution AI Labs,CohortAnalysisByOfficeSolution,1.0.0.6,True,0.818,High,15,3,0,0,0,3,0,0,False,True,False,False,0,,5.3.0,False,2,1
